Andrei Kostitsyn
Jason Arnott
Nicklas Lidstrom*
Daymond Langkow
Andrew Brunette
Tim Stapleton
Tomas Holmstrom
Brian Rolston
Niklas Hagman
Anthony Stewart
Samuel Pahlsson
Pavel Kubina
Jaroslav Spacek
Steve Montador
Richard Park
Jason Blake
Erik Christensen
Mathieu Darche
Chris Pronger*
Ryan Shannon
Chris Campoli
Milan Jurcina
Brendan Morrison
Andy Sutton
Brad Winchester
Spencer Machacek
Matt Bradley
Steve Staios
Marc-Andre Bourdon
Mark Flood
Trent Hunter
Petteri Nokelainen
Sean O'Donnell
Nick Palmieri
Ben Maxwell
Jeff Woywitka
Darryl Boyce
Blake Geoffrion
Warren Peters
Michal Repik
Jerome Samson
Marco Sturm
Byron Bitz
Evgeny Grachev
Brett Lebda
Maxime Macenauer
Ethan Moreau
Patrick O'Sullivan
Alexandre Picard
Marc Pouliot
Paul Szczechura
Jim Vandermeer
Sean Avery
Sami Lepisto
John Madden
Rod Pelley
Michael Sauer
Niclas Bergfors
Mike Commodore
Mike Duco
Josh Green
Zach Hamill
Randy Jones
Tomas Kubalik
Brett Maclean
Maksim Mayorov
David McIntyre
Jed Ortmeyer
Scott Parse
Chad Rau
Ryan Russell
Jeff Taffe
Jason Williams
Cody Almond
Fabian Brunnstrom
Carter Camper
Philippe Cornet
Mark Cullen
Andre Deveaux
Cade Fairchild
Nikita Filatov
Chay Genoway
Alexandre Giroux
Jason Jaffray
Doug Janik
Krys Kolanos
Ryan O'Marra
Jarod Palmer
Alex Plante
Carl Sneep
Colten Teubert
Bill Thomas
Travis Turnbull
Brendan Bell
Mark Bell
Evan Brophey
Dane Byers
Mike Connolly
Tyler Cuma
Guillaume Desbiens
Jon DiSalvatore
Philippe Dupuis
Andreas Engqvist
Brett Festerling
Kris Foucault
Kris Fredheim
Trevor Gillies
Scott Glennie
Josh Hennessy
Ben Holmstrom
Kristian Huselius
Raitis Ivanans
Jean-Francois Jacques
Andrew Joudrey
D.J. King
Arturs Kulda
Milan Kytnar
Teemu Laakso
Mark Mancari
Kevin Marshall
Jon Matsumoto
Kenndal McArdle
Greg Nemisz
Evan Oberg
Victor Oreskovich
Andre Petersson
Rhett Rakhshani
Joel Rechlicz
Mattias Ritola
Bryan Rodney
Max Sauve
Brett Sterling
Zack Stortini
Colin Stuart
Ryan Thang
Matt Walker
Matt Watkins
Trent Whitfield
Derek Whitmore
Clay Wilson
Kyle Wilson
Ty Wishart
Steven Zalewski
Vladimir Zharkov
Brian Rafalski
Mark Recchi
Sergei Samsonov
Cory Stillman
Bryan McCabe
Rob Schremp
Nikolai Zherdev
J.P. Dumont
Rob Niedermayer
Jeff Tambellini
Alex Frolov
Mike Grier
Fernando Pisani
Chris Clark
Mike Modano*
Dan Sexton
Blair Betts
Jarkko Ruutu
Kris Draper
Greg Mauldin
Fredrik Modin
Liam Reddox
Steve Reinprecht
Ruslan Salei
Marc Savard
Doug Weight
Nick Boynton
Jassen Cullimore
Adam Foote
Todd Marchant
Karlis Skrastins
Marek Svatos
Niclas Wallin
Anssi Salmela
Brent Sopel
Mike Comrie
Matthew Corrente
Jonas Holos
Ryan Johnson
Ales Kotalik
Paul Mara
Tyler Sloan
Chris Drury
David Hale
Shaone Morrisonn
Mattias Ohlund
Fredrik Sjostrom
Alexander Vasyunov
Adam Mair
Oscar Moller
Craig Rivet
Jon Sim
Brian Sutherby
Jeremy Colliton
Eric Godard
Johan Harju
T.J. Hensick
Philip McRae
Nathan Oystrick
Derek Boogaard
Craig Conroy
Freddy Meyer
Stefan Meyer
Peter Schaefer
Jason Strudwick
Lee Sweatt
Danny Syvret
Todd White
Mario Bliznak
Dustin Boyd
Joe Callahan
Nigel Dawes
Justin Dibenedetto
Brian Fahey
Andrew Hutchinson
Mark Katic
David Koci
Chad Kolarik
Matt Lashoff
David Liffiton
Corey Locke
Mike Moore
Petr Prucha
Patrick Rissmiller
Rick Rypien
Dave Scatchard
Sergei Shirokov
Mike Vernace
Brian Willsie
Mike Zigomanis
Andrei Zubarev
Jonas Andersson
Jamie Arniel
Drew Bagnall
Oskars Bartulis
Wade Belak
Shawn Belle
Matt Campanale
Luca Caputi
Colby Cohen
Stefan Della Rovere
Jamie Doornbosch
Brodie Dupont
Robbie Earl
Tyler Eckford
Peter Forsberg*
Christian Hanson
Shane Hnidy
Ryan Hollweg
Hugh Jessiman
Linus Klasen
Jay Leach
Francis Lessard
Brad Lukowich
Ray Macias
Olivier Magnan
Marcel Mueller
Brendon Nash
Maxim Noreau
Ryan Parent
Mark Parrish
Joel Perrault
Richard Petiot
Ryan Potulny
Raymond Sawada
Shane Sims
Matt Smaby
Garrett Stafford
Andreas Thuresson
Aaron Voros
Noah Welch
Roman Wick
Jeremy Williams
John Zeiler
Maxim Afinogenov
Scott Niedermayer*
Bill Guerin
Paul Kariya
Owen Nolan
Keith Tkachuk
Rob Blake*
Robert Lang
Glen Metropolit
Robert Nilsson
Vyacheslav Kozlov
Darcy Tucker
Ian Laperriere
Rod Brind'Amour
Kim Johnsson
Jere Lehtinen
Dean McAmmond
Evgeny Artyukhin
Pavol Demitra
Brian Pothier
Jonathan Cheechoo
Kamil Kreps
Enver Lisin
Miroslav Satan
Brandon Bochenski
Aaron Ward
Jamie Lundmark
Martin Skoula
Jeff Finger
Jay McKee
Mathieu Schneider
Rickard Wallin
Chris Durno
Wayne Primeau
Darryl Sydor
Scott Walker
Stephane Yelle
Christoph Schubert
Todd Fedoruk
Kirk Maltby
Ryan Stone
Shean Donovan
Anders Eriksson
Ryan Vesce
Brendan Witt
Garnet Exelby
Dustin Kohn
Ville Koistinen
Quintin Laing
Ilkka Pikkarainen
Mark Popovic
Mika Pyorala
Lukas Krajicek
Staffan Kronwall
David Laliberte
Georges Laraque
Cory Murphy
Matt Pettinger
Nick Tarnasky
Nolan Baumgartner
Kyle Calder
Shaun Heshka
Jonas Junland
Jon Kalinski
Tomas Kana
Justin Mercier
Nathan Paetsch
Ole-Kristian Tollefsen
Boris Valabik
Donald Brashear
Patrick Davis
Corey Elkins
Dwight Helminen
Brad May
Chris Minard
Tom Preissing
Yan Stastny
Derek Armstrong
Dean Arsene
Casey Borer
Mathieu Carle
Chris Chelios*
Tim Conboy
Riley Cote
Rob Davison
Trevor Frischmon
Steven Goertzen
Triston Grant
Ben Guite
Darren Haydar
Ilkka Heikkinen
Andy Hilbert
Jeff Hoggan
Danny Irmen
Brayden Irwin
Scott Jackson
Petr Kalus
Boyd Kane
Ryan Keller
Anton Klementyev
Drew Larman
Guillaume Lefebvre
Mikko Lehtonen
Perttu Lindgren
Charles Linglet
Vladimir Mihalik
Greg Moore
Johan Motin
Wes O'Neill
Peter Olvecky
Oskar Osala
Derek Peltier
Jeff Penner
Andrew Peters
Jared Ross
Kurt Sauer
MacGregor Sharp
Jaime Sifers
Nathan Smith
Radek Smolenak
Greg Stewart
Brock Trotter
Ivan Vishnevskiy
Ben Walter
Andy Wozniewski
Markus Naslund
Viktor Kozlov
Sergei Fedorov*
Michael Nylander
Richard Zednik
Ville Peltonen
P.J. Axelsson
Mats Sundin*
Radek Bonk
Eric Perrin
Tyler Arnason
Michael Peca
Niclas Havelid
Brett McLean
Patrice Brisebois
Dmitri Kalinin
Teppo Numminen
Brendan Shanahan*
Dan Fritsche
Tomas Plihal
Jeremy Roenick
Ryan Bayda
Mathieu Dandenault
Joe Sakic*
Boyd Devereaux
Ken Klee
Ossi Vaananen
Mike Van Ryn
Philippe Boucher
Bobby Holik
Josef Melichar
Frantisek Kaberle
Alexei Semenov
Landon Wilson
Christian Backman
Jonas Frogren
Jiri Novotny
Antti Pihlstrom
Gary Roberts
Jeff Hamilton
Bret Hedican
Martins Karsums
Joel Lundqvist
Greg de Vries
Dan Hinote
Mike Iggulden
Marek Malik
Denis Gauthier
Lukas Kaspar
Steve Regier
Daniel Tjarnqvist
Steve Wagner
Sergei Zubov
Chris Gratton
Josh Gratton
Bryan Helmer
Janne Niskala
Cam Paddock
Thomas Pock
Andre Roy
Craig Weller
Tom Cavanagh
Aaron Downey
Jamie Heward
Lasse Kukkonen
Dan LaCouture
Craig MacDonald
Phil Oreskovic
Erik Reitz
Michael Ryan
Mike Sillinger
Ilya Zubov
Wade Brookbank
Jason Krog
Claude Lemieux
Darren McCarty
Nathan McIver
Kurtis McLean
Tomas Mojzis
Joe Motzko
John Negrin
Lawrence Nycholat
Jakub Petruzalek
Kevin Quick
Brian Salcido
Jason Smith
Petr Vrana
Riley Armstrong
Sean Bentivoglio
Jesse Boulerice
Kris Chucko
Jamie Fraser
Jamie Fritsch
Mitch Fritz
Kyle Greentree
Alex Henry
Connor James
Dan Jancevski
Geoff Kinrade
Per Ledin
Scott Lehman
Grant Lewis
Aaron MacKenzie
Graham Mink
Garth Murray
Alexander Nikulin
Ben Ondrus
Michel Ouellet
Janne Pesonen
Nate Raduns
Luke Richardson
Brett Skinner
David Sloane
Jordan Smotherman
Janis Sprukts
Barry Tallackson
Jason Ward
Mike York
Martin Straka
Jan Hlavac
Josef Vasicek
Glen Murray
Randy Robitaille
Jaroslav Hlinka
Niko Kapanen
Ladislav Nagy
David Vyborny
Bryan Smolinski
Stu Barnes
Bryan Berard
Martin Gelinas
Jozef Stumpel
Trevor Letowski
Chad Kilger
Branko Radivojevic
Sergei Brylin
Sandis Ozolinsh
Martin Rucinsky
Magnus Johansson
Yanic Perreault
Dick Tarnstrom
Martin Lapointe
Mattias Norstrom
Karel Rachunek
Geoff Sanderson
Trevor Linden
Kris Beech
Keith Carney
Brad Isbister
Kyle McLaren
Byron Ritchie
Mathias Tjarnqvist
Jim Dowd
Curtis Brown
Sean Hill
Aaron Miller
Jaroslav Modry
Petteri Nummelin
Matt Foy
Marcel Hossa
Sami Kapanen
Patrick Thoresen
Scott Thornton
Glen Wesley
Alexei Zhitnik
Kevin Dallman
Derian Hatcher
Steve McCarthy
Nolan Pratt
Vitaly Vishnevski
Dallas Drake
Jeff Giuliano
Denis Tolpeko
Joe DiPenta
Mike Johnson
Petri Kontiola
Joel Kwiatkowski
Marcus Nilson
John Pohl
Andrei Zyuzin
Simon Gamache
Mark Hartigan
Andreas Karlsson
Brad Larsen
Branislav Mezei
Jeremy Reich
Stefan Ruzicka
Mark Smith
Wes Walz
Rhett Warrener
Duvie Westcott
Chris Simon
Wyatt Smith
David Tanabe
Kevyn Adams
Luc Bourdon
Matt Jones
Junior Lessard
Ivan Baranka
Darryl Bootland
David Brine
Noah Clarke
Jeff Cowan
Kevin Doell
Drew Fata
Rory Fitzpatrick
Joe Jensen
Mark Mowers
Matt Murley
Brady Murray
Brandon Nolan
Matthew Spiller
Kyle Wanvig
Petteri Wirtanen
Bobby Allen
Shawn Bates
Bates Battaglia
Adam Berti
Kip Brennan
Ryan Caldwell
Micki DuPont
Jonathan Filewich
Zack Fitzgerald
Alex Foster
Michael Funk
Gabe Gauthier
Rob Globke
Mike Glumac
Matt Keith
Steve Kelly
Jason King
Jon Klemm
Maxim Kondratiev
Josh Langfeld
Martin Lojek
Olli Malmivaara
Joey Mormina
Alain Nasreddine
Scott Parker
Adam Pineault
Geoff Platt
Tim Ramholt
Danny Richmond
Allan Rourke
Karl Stewart
Lauri Tukonen
Peter Vandermeer
Bryan Young
Alexei Yashin
Petr Cajanek
Jeff O'Neill
Scott Mellanby
Oleg Saprykin
Tony Amonte
Anson Carter
Denis Arkhipov
Eric Lindros
Juraj Kolnik
Nikita Alexeev
Jan Bulis
Dmitry Afanasenkov
Steve Rucchin
Ben Clymer
Travis Roche
Alexander Svitov
Tony Salmelainen
Danny Markov
Nils Ekman
Alexander Perezhogin
Peter Bondra
Petr Tenkrat
Stanislav Chistov
Michael Holmqvist
J.P. Vigier
Jeff Friesen
Ric Jackman
Petr Nedved
Mark Rycroft
Patrik Stefan
Patrick Fischer
Jakub Klepis
Erik Rasmussen
Denis Hamel
Joe Nieuwendyk*
Jason York
Matthew Barnaby
John LeClair
Bryan Muir
Pierre Turgeon
Jarkko Immonen
Ronald Petrovicky
Tommi Santala
Tim Taylor
Ramzi Abid
Marc Chouinard
Darius Kasparaitis
Antti Laaksonen
Konstantin Pushkarev
Jamie Rivers
Peter Sejna
Jussi Timonen
Oleg Tverdovsky
Yanick Lehoux
Eric Meloche
Janne Niinimaa
Yannick Tremblay
Jaroslav Balastik
Rico Fata
Travis Green
Lars Jonsson
Don MacLean
Marty Murray
Ville Nieminen
Jonas Nordqvist
Richie Regehr
Derrick Walser
Mattias Weinhandl
Alex Brooks
Carl Corazzini
Patrick Coulombe
Nathan Dempsey
Jim Fahey
Alexei Kaigorodov
Alyn McCauley
Bjorn Melin
Duncan Milroy
Brad Moran
Brad Norton
Mike Rathje
Mike Ricci
Sebastien Bisaillon
Eric Boguniecki
Danny Bois
Tyler Bouck
Eric Cairns
Darcy Campbell
Mike Card
Niko Dimitrakos
Matt Ellison
Brad Ference
Carsen Germyn
Lee Goren
David Gove
Martin Grenier
Timo Helbling
Jamie Hunt
Matt Hussey
Greg Jacina
Bryce Lampman
Patrick Leahy
Reed Low
Tomi Maki
Tomas Malec
Richard Matvichuk
Alexei Mikhnov
Ian Moran
Jason Morgan
Filip Novak
Serge Payer
Tuomas Pihlman
Vojtech Polak
David Printz
Deron Quint
Brandon Reid
Darren Reid
Jesse Schultz
Jonathan Sigalet
Shay Stephenson
Alexander Suglobov
Erik Westrum
Jason Allison
Scott Young
Ziggy Palffy
Steve Yzerman*
Jan Hrdina
Oleg Kvasha
Brian Leetch*
Alexandre Daigle
Jonathan Hedstrom
Mike Leclerc
Grant Marshall
Alexander Mogilny
Tomas Surovy
Serge Aubin
Eric Desjardins
Luc Robitaille*
Mario Lemieux*
Grant Stevenson
Vaclav Varada
Pavel Vorobiev
Greg Johnson
Jason Woolley
Dave Andreychuk
Rob DiMaio
Eric Weinrich
Tie Domi
Jiri Slegr
Steve Konowalchuk
Niklas Sundstrom
Brian Savage
Mathieu Biron
Sean Brown
Andrew Cassels
Pierre Dagenais
Alexander Khavanov
Mariusz Czerkawski
Tom Fitzgerald
Jani Rita
Alex Zhamnov
Joel Bouchard
Konstantin Koltsov
Ivan Majesky
Vladimir Malakhov
Vladimir Orszagh
Igor Ulanov
Aki Berg
Martin Cibak
Cory Cross
Jiri Fischer
Shawn McEachern
Jeremy Stevenson
Radoslav Suchy
Clarke Wilm
Tyler Wright
Milan Bartovic
Bob Boughner
Todd Harvey
Lasse Pirjeta
Keith Primeau
Jaroslav Svoboda
Tommy Albelin
Dan McGillis
Tyson Nash
Eric Nickulas
Niklas Nordgren
Steve Poapst
Timofei Shishkanov
Cale Hulse
Jason Marshall
Turner Stevenson
Chris Therien
Jason Wiemer
Mikhail Yakubov
Bryan Marchment
Norm Milley
Nathan Perrott
Jamie Pushor
Andy Roach
Todd Simpson
Rob Collins
Shane Endicott
Steve Martins
Rem Murray
Jamie Allison
Jozef Balej
Michal Barinka
Chris Dingman
Jonathan Ferland
Steve Gainey
Brett Hull*
Petr Kanko
Darren Langdon
Lyle Odelein
Ryan Ready
Matt Ryan
Bruno St. Jacques
Ryan VandenBussche
Chad Wiseman
Scott Barney
Ken Belanger
Zdenek Blatny
Pavel Brendl
Sven ButenschÃ¶n
Jim Campbell
Eric Chouinard
Kevin Colley
Eric Daze
Andy Delmore
Doug Doull
Fedor Fedorov
Scott Ferguson
Ryan Flinn
Colin Forbes
Aaron Gavey
Eric Healey
Paul Healey
Colin Hemingway
Cole Jarrett
Jeff Jillson
Jonas Johansson
Alexander Karpovtsev
Pat Kavanagh
Tomas Kloucek
Matt Koalska
Lynn Loyns
Masi Marjamaki
Andrei Nazarov
Doug O'Brien
David Oliver
Krzysztof Oliwa
Stephen Peat
Tomi Pettinen
Pascal Rheaume
Nathan Robinson
Louis Robitaille
Prestin Ryan
Jason Ryznar
Peter Sarno
Cam Severson
Ben Simon
Wade Skolney
Dan Smith
Mike Stuart
Petr Taticek
Joey Tenute
Patrick Traverse
Miroslav Zalesak
Jeremy Yablonski
Peter White
Steve Webb
Kris Vernarsky
Julien Vauclair
Rob Valicevic
Layne Ulmer
Joey Tetarenko
Mike Stutzel
Garret Stroshein
P.J. Stock
Martin Sonnenberg
Blake Sloan
Reid Simpson
Mike Siklenka
Denis Shvidki
Richard Scott
Martin Samuelsson
Darren Rumble
Jame Pollock
Andrej Podkonicky
Libor Pivko
Domenic Pittis
Mike Peluso
Scott Pellerin
Mike Pandolfo
Gavin Morgan
Grant McNeill
Steve McLaren
Jeff MacMillan
Jason MacDonald
Brett Lysak
Doug Lynch
Bill Lindsay
Brad Leeb
Zdenek Kutlak
Tomas Kurka
Mikhail Kuleshov
Kristian Kudroc
Jordan Krestanovich
Zenith Komarniski
Ty Jones
Jason Jaspers
Ivan Huml
Jody Hull
Josh Holden
Casey Hankinson
Chris Hajt
Ken Gernander
Jean-Francois Fortin
Mike Farrell
Karl Dykhuis
Gordie Dwyer
Benoit Dusablon
Craig Darby
Jakub Cutta
Dan Bylsma
Aris Brimanis
Dennis Bonvie
Goran Bezina
Derek Bekar
Ryan Barnes
Mel Angelstad
Sergei Zinovjev
Dwayne Zinger
Roman Tvrdon
Brian Swanson
Damian Surma
Alexei Smirnov
Rob Skrlac
Darrel Scoville
Kyle Rossiter
Rob Ray
Sean Pronger
Josh Olson
Stan Neckar
Anders Myrvold
Chris McAllister
Mikko Luoma
Kirby Law
Cory Larose
Christian Laflamme
Maxim Kuznetsov
Pierre Hedin
Riku Hahl
John Gruden
Benoit Gratton
Owen Fussey
Jeff Finley
Brad Fast
Daniel Corso
Jiri Bicek
Chris Armstrong
Johnathan Aitken
Darcy Verot
Charlie Stephens
John Slaney
Lubomir Sekeras
Pavel Rosa
Todd Reirden
Dale Purinton
Kamil Piros
Andrej Nedorost
Kevin Miller
Tony Martensson
Eric Manlow
Al MacInnis*
Dave Lowry
Ivan Ciernik
Mike Bishai
Jaroslav Bednar
Robert Schnabel
Eric Messier
Steve McKenna
Kent McDonell
David Ling
Jeff Heerema
Ray Giroux
Jim Cummins
Garrett Burnett
Brad Brown
Jason Botterill
Brad Bombardir
Peter Worrell
Lance Ward
Jim McKenzie
Scott Lachance
Espen Knutsen
Shawn Heins
Harold Druken
Kelly Buchberger
Tomas Zizka
Todd Rohloff
Sandy McCarthy
Justin Mapletoft
Curtis Leschyshyn
Darby Hendrickson
Michal Grosek
Jean-Luc Grand-Pierre
Dan Focht
Shane Willis
John Tripp
Calle Johansson
Jason Holland
Burke Henry
Rick Berry
Eric Beaudoin
Murray Baron
Mattias Timander
Chris Tamer
Ivan Novoseltsev
Vaclav Nedorost
Brad Chartrand
Sven Butenschön
Travis Brigley
Patrick Boileau
Petr Schastlivy
Stephane Quintal
Claude Lapointe
Matt Johnson
Rob Zamuner
Christoph Brandner
Christian Berglund
Shayne Corson
Don Sweeney
Igor Radulov
Esa Pirnes
James Patrick
Igor Larionov*
Craig Johnson
Ted Donato
Jason Doig
Marc Bergevin
Shaun Van Allen
Chris Taylor
Scott Stevens*
Andrei Nikolishin
Steve Moore
Mike Danton
Andreas Dackell
Justin Papineau
Igor Korolev
Radovan Somik
Josef Boumedienne
Joe Juneau
Magnus Arvedson
Pavel Trnka
Martin Strbak
Marcus Ragnarsson
Boris Mironov
Mike Keane
Adam Oates*
Karel Pilar
Mike Eastwood
Artem Chubarov
Donald Audette
Steve Thomas
Brian Holzinger
Cliff Ronning
Drake Berehowsky
Mikael Renberg
Andreas Johansson
Kenny Jonsson
Robert Reichel
Sergei Zholtok
Kip Miller
Eric Lindros*
Alexander Korolyuk
Milan Kraft
Ron Francis*
Vincent Damphousse
Mark Messier*
Trent Klatt
Aleksey Morozov
Valeri Bure
Mike Wilson
Tommy Westlund
Mike Watt
Dixon Ward
Sergei Varlamov
Jean-Guy Trudel
Pascal Trepanier
Billy Tibbetts
Brandon Smith
Ray Schultz
Stacy Roest
Jeff Paul
Brantt Myhres
Curtis Murphy
Rick Mrozik
Jim Montgomery
Sean McMorrow
Paul Manning
Cameron Mann
Ian MacNeil
Roman Lyashenko
Ross Lupaschuk
Alan Letang
Jarno Kultanen
Uwe Krupp
Jaroslav Kristek
Mikko Jokela
John Jakopin
Doug Houda
Matt Herr
Radoslav Hecl
Steven Halko
Kari Haakana
Jesse Fibiger
Jeff Farkas
Hnat Domenichelli
Robert Dome
Kevin Dineen
Louie DeBrusk
Sylvain Cote
Greg Classen
Steve Brule
Sylvain Blouin
Bubba Berenzweig
Ladislav Benysek
Blake Bellefeuille
Frank Banham
Jesse Wallin
Vladimir Vujtek
Garry Valk
D.J. Smith
Chris O'Sullivan
Igor Kravchuk
Ryan Kraft
Ladislav Kohn
Sami Helenius
Mark Greig
Todd Gill
Toni Dahlman
Rich Brennan
Darren Van Impe
Chris Schmidt
Chris McAlpine
Sylvain Lefebvre
Dave Karpa
Steve Guolla
Yuri Butsayev
Kevin Sawyer
Andre Savage
Jimmie Olvestad
Brent Gilchrist
Brad DeFauw
Jamie Wright
Jeff Toms
Brad Smyth
Kirill Safronov
Ales Pisa
Jeff Daniels
Jared Aulin
Andreas Salomonsson
Hans Jonsson
Chris Herperger
Michal Sivek
Joe Sacco
Jeff Odgers
Kirk Muller
Richard Lintner
Tom Koivisto
Tomi Kallio
Bill Houlder
Steve Dubinsky
Jiri Dopita
Craig Berube
Kent Manderville
Sheldon Keefe
Per Svartvadet
Fredrik Olausson
Bill Muckalt
Stephane Matteau
Janne Laukkanen
Petr Buzek
Jeff Shantz
Hannes Hyvonen
Matt Davidson
Ken Daneyko
Shjon Podein
Denis Pederson
Paul Ranheim
Steve Heinze
Dmitri Bykov
Richard Smehlik
Dmitry Yushkevich
Brad Tapper
Dan Snyder
Mats Lindgren
Mathias Johansson
Todd Warriner
Lubos Bartecko
Jyrki Lumme
Mikko Eloranta
Adam Deadmarsh
Adam Graves
Randy McKay
Marty McInnis
Patric Kjellberg
Vitali Yachmenev
Jonathan Girard
Tony Hrkac
Oleg Petrov
Phil Housley*
Doug Gilmour*
Pavel Bure*
Jonas Hoglund
Theoren Fleury
Ulf Dahlen
Sergei Berezin
Robert Svehla
Bob Wren
Tony Tuzzolino
Marko Tuomainen
Nikos Tselios
Ryan Tobler
Rocky Thompson
Alexei Tezikov
Nick Smith
Pavel Skrbek
Jarrod Skalde
Luke Sellars
Yves Sarault
Gaetan Royer
Dave Roche
Jason Podollan
Vaclav Pletka
Jaroslav Obsut
Antti-Jussi Niemi
Marc Moro
Dave Morisset
Dean Melanson
Mike Matteucci
Pavel Kolarik
Alexander Kharitonov
Chris Kelleher
Martti Jarventie
Barrett Heisten
Greg Hawgood
Brett Hauer
Kevin Haller
David Gosselin
Sascha Goc
Dallas Eakins
Jason Dawe
David Cullen
Mike Craig
Ryan Christie
Drew Bannister
Martin Spanhel
Peter Smrek
Eric Landry
Steve Kariya
Matt Henderson
David Harlock
Peter Ferraro
Chris Ferraro
Tomas Divisek
Jeff Daw
Chris Corrinet
Steve Bancroft
Chris Bala
Rick Tocchet
Ken Sutton
Roman Simicek
Lance Pitlick
Rich Pilon
Gord Murphy
Dave Manson
Evgeny Korolev
Jere Karalahti
Ryan Jardine
Stu Grimson
Kelly Fairchild
John Emmons
Vladimir Chebaturkin
Mike Sullivan
Timo Parssinen
Bruce Gardiner
Marian Cisar
Bob Probert
Grant Ledyard
Rob Zettler
Tony Virta
Herbert Vasiljevs
Kevin Stevens
Patrick Poulin
Jeff Norton
Chris Nielsen
Sergei Krivokrasov
Sebastien Bordeleau
John MacLean
Marko Kiprusoff
Radim Bicanek
Paul Laus
Denny Lambert
Nelson Emerson
Joe Reekie
Gino Odjick
Justin Kurtz
Bob Corkum
Ricard Persson
Jukka Hentunen
Sergei Nemchinov
Frantisek Kucera
Brett Harkins
Juha Ylonen
Robert Kron
Benoit Hogue
Steve Duchesne
Pat Verbeek
Dmitri Khristich
Valeri Kamensky
Benoit Brunet
Zdeno Ciger
German Titov
Stephane Richer
Gary Suter
Ray Ferraro
Thomas Ziegler
Mark Wotton
David Wilkie
Steve Washburn
Dan Trebil
Brad Tiley
Rob Shearer
Sean Selmser
Mike Rucinski
Bert Robertsson
Barry Richter
Peter Ratchuk
Brad Ralph
Joel Prpic
Marek Posmyk
Robert Petrovicky
Christian Matte
Marquis Mathieu
Greg Leeb
Greg Kuznik
Paul Kruse
Greg Koehler
Keith Jones
Mark Janssens
Joe Hulbig
Matt Higgins
Jay Henderson
Tavis Hansen
Stanislav Gron
Mike Gaul
Sean Gagnon
David Emma
Matt Elich
Ted Drury
Gerald Diduck
J.J. Daigneault
Kevin Dahl
Greg Crozier
Patrick Cote
David Cooper
Dale Clarke
Enrico Ciccone
Paul Brousseau
Brian Bonin
Alexandre Boikov
Eric Bertrand
Jesse Belanger
Francis Belanger
Yuri Babenko
Ed Ward
Darryl Shannon
Michel Riesen
Kai Nurminen
Kris King
Petr Hubacek
Sean Haggerty
Sergey Gusev
Kyle Freadrich
Niklas Andersson
Bryan Adams
Steve Smith
Frantisek Musil
Craig Millar
Yan Golubovsky
Bobby Dollas
Matthieu Descoteaux
Adam Burt
Bill Bowler
Kaspars Astashenko
Antti Aalto
Terry Yake
Sergei Vyshedkevich
Jeff Ulmer
Petr Svoboda
Derek Plante
Josef Marha
Steve Maltais
Jan Caloun
Andrei Bashkirov
Blair Atcheynum
Reto Von Arx
Tomas Vlasak
Scott Thomas
Ron Sutter
Andrei Skopintsev
Jonas Ronnqvist
Pavel Patera
Dwayne Hay
Paul Coffey*
Johan Witehall
Brad Werenka
Michel Picard
Chris Joseph
Maxim Galanov
Xavier Delisle
Joe Murphy
Mike Maneluk
Eric Lacroix
Stan Drulia
James Black
Peter Bartos
Valeri Zelepukin
Peter Popovic
Juha Lind
Mark Lawrence
Mike Stapleton
Dmitri Mironov
Jean-Yves Leroux
Alexei Gusarov
Tony Granato
Dave Reid
Daniel Tkaczuk
Dean Sylvester
Maxim Sushinsky
Jeff Nielsen
Kevin Dean
Mike Crowley
Cam Stewart
Vladimir Tsyplakov
Michal Sykora
Rene Corbet
Kevin Hatcher
Alex Selivanov
Mika Alatalo
Garry Galley
Larry Murphy*
Doug Brown
Josef Beranek
Len Barrie
Greg Adams
Andrei Kovalenko
Ray Bourque*
Jeff Zehr
B.J. Young
Dmitri Yakushin
Chris Wells
Jan Vopat
Alexandre Volchkov
Terry Virtue
Alexei Vasiliev
David Van Drunen
Lubomir Vaic
Lee Sorochan
Jeff Shevalier
Rudy Poeschek
Jan Nemecek
John Namestnikov
Dave Morissette
David Moravec
Barrie Moore
Petr Mika
Jeff Lank
Daniel Lacroix
Geordie Kinnear
Chris Kenady
Jamie Huscroft
Mike Hurlbut
Bill Huard
Daniel Goneau
Erich Goldmann
Craig Ferguson
Dave Duerden
Phil Crowe
Eric Charron
Shawn Chambers
Viacheslav Butsayev
Kevin Brown
Ryan Bonni
Keith Aldridge
Darren Turcotte
Bob Rouse
Dale Rominski
Martin Prochazka
Scott Pearson
Rumun Ndur
Trent McCleary
Stewart Malgunas
Warren Luhning
Miika Elomo
Kelly Chase
Doug Bodger
Maxim Balmochnykh
Greg Andrusak
Zarley Zalapski
Marc Rodgers
Mike Eagles
Murray Craven
Shawn Burr
Brian Skrudland
Ulf Samuelsson
Chris Murray
Alex Hicks
Ian Herbers
Miloslav Guren
Paul Comrie
Pavel Torgaev
Ed Olczyk
Geoff Courtnall
Bob Bassen
Marty McSorley
Stephen Leach
Dan Keczmer
Darryl Laplante
Wendel Clark
Tom Chorske
Johan Davidsson
Marc Bureau
Mikael Andersson
Doug Zmolek
Ron Stern
Derek King
Vadim Sharifijanov
Dave Ellett
Dmitri Nabokov
Jaroslav Svejkovsky
Dan Kesa
Johan Garpenlov
Guy Carbonneau
Harry York
Ray Sheppard
Rob Brown
