playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481524,2022,Bowen Byram,COL,D,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481524,2022,Bowen Byram,COL,D,all,1,1087.0,22.0,0.42,0.3,0.58,0.58,0.66,0.59,0.71,5.0,0.67,0.03,0.07,0.15,0.02,0.42,0.31,0.03,0.03,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.04,0.04,0.04,22.0,1.0,0.0,2.0,19.0,3.0,3.0,3.0,13.0,0.0,0.0,2513.0,0.0,2.0,1.0,0.0,6.92,0.52,0.52,0.53,0.52,8.0,2.0,4.0,14.0,0.0,0.0,0.0,9.0,1.0,0.0,0.44,0.09,0.0,0.0,0.0,0.0,14.95,10.0,10.34,0.11,0.0,0.0,0.63,0.64,0.63,5.26,1.25,1.21,1.24,1.21,6.0,1.0,3.0,10.0,1.0,1.0,0.0,3.0,2.0,2.0,0.05,0.28,0.92,0.0,0.0,1.0,9.56,7.0,6.81,0.08,0.29,0.29,1.04,1.04,1.03,1.98,1.44,47.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8481524,2022,Bowen Byram,COL,D,5on5,1,937.0,19.0,0.42,0.44,0.53,0.59,0.62,0.6,0.65,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,2.0,16.0,3.0,3.0,1.0,12.0,0.0,0.0,1930.0,0.0,2.0,1.0,0.0,6.25,0.49,0.49,0.5,0.49,7.0,2.0,4.0,13.0,0.0,0.0,0.0,8.0,1.0,0.0,0.41,0.09,0.0,0.0,0.0,0.0,13.95,9.0,9.34,0.09,0.0,0.0,0.59,0.59,0.59,4.42,0.62,0.58,0.61,0.58,5.0,1.0,3.0,9.0,0.0,1.0,0.0,3.0,2.0,1.0,0.05,0.28,0.29,0.0,0.0,0.0,8.56,6.0,5.81,0.07,0.29,0.29,0.39,0.39,0.39,0.96,0.87,34.0,21.0,0.01,0.0,1.0,0.0,1.0,0.0
8481524,2022,Bowen Byram,COL,D,4on5,1,46.0,1.0,0.42,0.0,0.1,0.0,0.5,0.0,0.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.63,0.63,0.63,0.63,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.63,0.0,0.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.65,0.65,0.65,0.06,0.56,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8481524,2022,Bowen Byram,COL,D,5on4,1,104.0,2.0,0.42,1.0,0.99,1.0,0.92,1.0,0.91,4.0,0.67,0.03,0.07,0.15,0.02,0.42,0.31,0.03,0.03,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.04,0.04,0.04,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.67,0.03,0.03,0.03,0.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.01,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8482087,2022,Kaiden Guhle,MTL,D,other,1,68.0,1.0,-0.35,0.0,1.0,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.32,0.32,0.32,0.32,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,0.28,0.0,0.0,1.0,3.0,2.0,2.0,0.05,0.0,0.0,0.37,0.37,0.37,0.04,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482087,2022,Kaiden Guhle,MTL,D,all,1,1354.0,28.0,-0.35,0.48,0.5,0.26,0.54,0.3,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,4.0,4.0,19.0,4.0,4.0,3.0,17.0,0.0,0.0,2246.0,0.0,0.0,0.0,0.0,5.4,0.66,0.65,0.63,0.62,4.0,3.0,3.0,10.0,2.0,0.0,0.0,3.0,4.0,0.0,0.13,0.53,0.0,0.0,2.0,0.0,9.68,7.0,6.76,0.09,0.0,0.0,0.74,0.71,0.7,11.64,0.72,0.72,0.74,0.74,11.0,5.0,13.0,29.0,2.0,1.0,0.0,14.0,1.0,1.0,0.34,0.1,0.28,0.0,1.0,1.0,29.82,16.0,16.34,0.2,0.04,0.04,0.88,0.91,0.9,1.86,1.88,40.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8482087,2022,Kaiden Guhle,MTL,D,5on5,1,1036.0,20.0,-0.35,0.68,0.43,0.32,0.51,0.44,0.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,4.0,13.0,4.0,2.0,3.0,11.0,0.0,0.0,1623.0,0.0,0.0,0.0,0.0,5.4,0.66,0.65,0.63,0.62,4.0,3.0,2.0,9.0,2.0,0.0,0.0,3.0,4.0,0.0,0.13,0.53,0.0,0.0,2.0,0.0,8.68,7.0,6.76,0.09,0.0,0.0,0.74,0.71,0.7,6.61,0.32,0.31,0.34,0.33,7.0,2.0,10.0,19.0,1.0,0.0,0.0,8.0,1.0,0.0,0.21,0.1,0.0,0.0,1.0,0.0,19.82,9.0,9.34,0.07,0.0,0.0,0.39,0.41,0.41,1.38,1.84,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8482087,2022,Kaiden Guhle,MTL,D,4on5,1,223.0,4.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.09,0.09,0.09,0.09,2.0,3.0,2.0,7.0,0.0,1.0,0.0,5.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.07,0.04,0.04,0.12,0.12,0.12,0.0,0.04,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8482087,2022,Kaiden Guhle,MTL,D,5on4,1,27.0,3.0,-0.35,0.0,0.98,0.0,0.9,0.0,0.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.01,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8475168,2022,Matt Duchene,NSH,C,other,2,150.0,1.0,2.71,0.79,0.0,0.13,0.0,0.17,0.0,5.0,0.72,0.73,0.02,0.02,0.01,0.13,0.09,0.73,0.73,0.73,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.73,0.73,0.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,1.0,0.72,0.73,0.73,0.73,0.73,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.73,0.73,0.73,3.42,0.2,0.19,0.2,0.19,3.0,2.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.05,0.0,0.0,0.25,0.25,0.25,0.0,0.18,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8475168,2022,Matt Duchene,NSH,C,all,2,2132.0,43.0,2.71,0.69,0.4,0.64,0.4,0.62,0.38,5.0,4.52,1.2,0.32,1.0,0.18,1.99,1.31,1.16,1.2,1.16,1.0,0.0,5.0,1.0,5.0,11.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,2.0,0.1,0.17,0.94,0.0,0.0,1.0,11.1,6.0,6.08,0.0,0.07,0.0,0.0,1.27,1.27,1.22,43.0,15.0,3.0,5.0,20.0,7.0,12.0,5.0,19.0,3.0,4.0,5068.0,0.0,0.0,0.0,2.0,28.93,4.08,3.66,4.08,3.67,26.0,13.0,19.0,58.0,3.0,6.0,2.0,22.0,11.0,6.0,0.67,1.35,2.05,0.0,1.0,2.0,58.88,39.0,39.3,0.56,1.01,1.01,3.63,3.62,3.33,17.15,1.83,1.75,1.79,1.72,18.0,6.0,9.0,33.0,1.0,2.0,0.0,16.0,7.0,1.0,0.53,1.0,0.29,0.0,1.0,0.0,32.16,24.0,23.57,0.24,0.31,0.31,1.76,1.72,1.7,2.62,4.01,60.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
8475168,2022,Matt Duchene,NSH,C,5on5,2,1535.0,35.0,2.71,0.58,0.48,0.61,0.49,0.56,0.46,5.0,3.04,0.43,0.26,0.84,0.14,1.37,0.96,0.41,0.42,0.4,1.0,0.0,3.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.05,0.17,0.21,0.0,0.0,0.0,7.1,4.0,4.08,0.0,0.06,0.0,0.0,0.49,0.48,0.45,35.0,8.0,3.0,5.0,19.0,5.0,12.0,3.0,15.0,3.0,4.0,3790.0,0.0,0.0,0.0,1.0,17.0,2.15,2.0,2.15,2.01,16.0,6.0,15.0,37.0,2.0,5.0,2.0,12.0,6.0,4.0,0.41,0.7,1.04,0.0,1.0,1.0,37.88,22.0,22.3,0.29,0.72,0.72,1.72,1.7,1.59,12.34,1.54,1.47,1.5,1.43,13.0,4.0,7.0,24.0,1.0,2.0,0.0,9.0,7.0,1.0,0.24,1.0,0.29,0.0,1.0,0.0,23.16,17.0,16.57,0.17,0.31,0.31,1.4,1.35,1.35,2.2,2.41,51.0,54.0,0.03,0.15,1.0,1.0,1.0,1.0
8475168,2022,Matt Duchene,NSH,C,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475168,2022,Matt Duchene,NSH,C,5on4,2,447.0,7.0,2.71,0.93,0.89,0.91,0.63,0.89,0.6,2.0,0.76,0.05,0.04,0.15,0.02,0.5,0.25,0.03,0.05,0.03,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.01,0.0,0.0,0.06,0.06,0.04,7.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,11.21,1.2,0.93,1.2,0.93,9.0,7.0,4.0,20.0,0.0,1.0,0.0,10.0,5.0,1.0,0.26,0.66,0.29,0.0,0.0,0.0,20.0,16.0,16.0,0.27,0.29,0.29,1.19,1.19,1.01,1.39,0.09,0.09,0.09,0.09,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.11,0.11,0.11,0.23,0.03,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8471303,2022,Alexander Edler,LAK,D,other,1,12.0,0.0,-0.68,0.0,0.5,0.0,0.7,0.0,0.71,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.51,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8471303,2022,Alexander Edler,LAK,D,all,1,857.0,20.0,-0.68,0.25,0.42,0.26,0.46,0.31,0.46,5.0,0.66,0.01,0.04,0.19,0.02,0.43,0.31,0.01,0.01,0.01,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.94,1.0,1.04,1.0,0.01,0.0,0.0,0.02,0.02,0.02,20.0,3.0,3.0,4.0,10.0,4.0,4.0,0.0,12.0,0.0,0.0,2743.0,2.0,0.0,0.0,2.0,5.8,0.47,0.46,0.45,0.44,8.0,0.0,1.0,9.0,1.0,1.0,1.0,5.0,3.0,0.0,0.16,0.3,0.0,0.0,1.0,0.0,8.79,8.0,7.9,0.1,0.1,0.1,0.46,0.44,0.44,13.21,1.39,1.24,1.48,1.32,16.0,2.0,8.0,26.0,0.0,2.0,0.0,11.0,6.0,1.0,0.37,0.72,0.3,0.0,0.0,0.0,27.09,18.0,18.83,0.21,0.4,0.4,1.2,1.28,1.19,2.59,3.56,47.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8471303,2022,Alexander Edler,LAK,D,5on5,1,788.0,19.0,-0.68,0.25,0.46,0.26,0.44,0.31,0.47,5.0,0.66,0.01,0.04,0.19,0.02,0.43,0.31,0.01,0.01,0.01,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.94,1.0,1.04,1.0,0.01,0.0,0.0,0.02,0.02,0.02,19.0,3.0,3.0,3.0,10.0,4.0,4.0,0.0,11.0,0.0,0.0,1997.0,2.0,0.0,0.0,2.0,5.8,0.47,0.46,0.45,0.44,8.0,0.0,1.0,9.0,1.0,1.0,1.0,5.0,3.0,0.0,0.16,0.3,0.0,0.0,1.0,0.0,8.79,8.0,7.9,0.1,0.1,0.1,0.46,0.44,0.44,13.21,1.39,1.24,1.48,1.32,16.0,2.0,8.0,26.0,0.0,2.0,0.0,11.0,6.0,1.0,0.37,0.72,0.3,0.0,0.0,0.0,27.09,18.0,18.83,0.21,0.4,0.4,1.2,1.28,1.19,2.06,2.47,34.0,43.0,0.1,0.0,2.0,0.0,2.0,0.0
8471303,2022,Alexander Edler,LAK,D,4on5,1,57.0,1.0,-0.68,0.0,0.04,0.0,0.2,0.0,0.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.52,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
